domain|cc|geoloc_cc|url|ori_amp_url|amp_viewer_url|amp_cdn_url
www.journaldusport.ma|MA|US|http://journaldusport.ma/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d8%ac-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a9-15-%d9%85%d9%86-%d8%a7%d9%84%d8%a8%d8%b7%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-2017-2018-%d8%a7/#facebook_thread|http://journaldusport.ma/amp/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d8%ac-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a9-15-%d9%85%d9%86-%d8%a7%d9%84%d8%a8%d8%b7%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-2017-2018-%d8%a7|https://www.google.com/amp/s/journaldusport.ma/amp/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d8%ac-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a9-15-%d9%85%d9%86-%d8%a7%d9%84%d8%a8%d8%b7%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-2017-2018-%d8%a7|https://www-journaldusport-ma.cdn.ampproject.org/c/s/journaldusport.ma/amp/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d8%ac-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a9-15-%d9%85%d9%86-%d8%a7%d9%84%d8%a8%d8%b7%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-2017-2018-%d8%a7
www.journaldusport.ma|MA|US|http://journaldusport.ma/%d9%85%d8%a7-%d9%85%d8%b9%d9%86%d9%89-%d8%a7%d9%84%d8%a7%d8%b4%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%aa%d9%8a-%d9%82%d8%a7%d9%85-%d8%a8%d9%87%d8%a7-%d9%83%d9%84-%d9%85%d9%86-%d8%aa%d8%b4%d8%a7%d9%83%d8%a7/#facebook_thread|http://journaldusport.ma/amp/%d9%85%d8%a7-%d9%85%d8%b9%d9%86%d9%89-%d8%a7%d9%84%d8%a7%d8%b4%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%aa%d9%8a-%d9%82%d8%a7%d9%85-%d8%a8%d9%87%d8%a7-%d9%83%d9%84-%d9%85%d9%86-%d8%aa%d8%b4%d8%a7%d9%83%d8%a7|https://www.google.com/amp/s/journaldusport.ma/amp/%d9%85%d8%a7-%d9%85%d8%b9%d9%86%d9%89-%d8%a7%d9%84%d8%a7%d8%b4%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%aa%d9%8a-%d9%82%d8%a7%d9%85-%d8%a8%d9%87%d8%a7-%d9%83%d9%84-%d9%85%d9%86-%d8%aa%d8%b4%d8%a7%d9%83%d8%a7|https://www-journaldusport-ma.cdn.ampproject.org/c/s/journaldusport.ma/amp/%d9%85%d8%a7-%d9%85%d8%b9%d9%86%d9%89-%d8%a7%d9%84%d8%a7%d8%b4%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%aa%d9%8a-%d9%82%d8%a7%d9%85-%d8%a8%d9%87%d8%a7-%d9%83%d9%84-%d9%85%d9%86-%d8%aa%d8%b4%d8%a7%d9%83%d8%a7
moroccomedia.com|MA|US|http://moroccomedia.com/2016/12/02/morocco-will-form-the-new-togolese-troops/#respond|http://moroccomedia.com/2016/12/02/morocco-will-form-the-new-togolese-troops/amp/|https://www.google.com/amp/s/moroccomedia.com/2016/12/02/morocco-will-form-the-new-togolese-troops/amp/|https://moroccomedia-com.cdn.ampproject.org/c/s/moroccomedia.com/2016/12/02/morocco-will-form-the-new-togolese-troops/amp/
www.oujdacity.net|MA|FR|http://www.oujdacity.net/national-article-125926-ar/%d8%8c-%d9%81%d8%b9%d8%a7%d9%84%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%85%d9%86-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%81%d8%b1.html|http://www.oujdacity.net/national-article-125926-ar/%d8%8c-%d9%81%d8%b9%d8%a7%d9%84%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%85%d9%86-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%81%d8%b1.html/amp|https://www.google.com/amp/s/www.oujdacity.net/national-article-125926-ar/%d8%8c-%d9%81%d8%b9%d8%a7%d9%84%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%85%d9%86-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%81%d8%b1.html/amp|https://www-oujdacity-net.cdn.ampproject.org/c/s/www.oujdacity.net/national-article-125926-ar/%d8%8c-%d9%81%d8%b9%d8%a7%d9%84%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%85%d9%86-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%81%d8%b1.html/amp
lnt.ma|MA|FR|https://lnt.ma/financement-tpme-ccg-sassocie-a-grand-fonds-africain/|https://lnt.ma/financement-tpme-ccg-sassocie-a-grand-fonds-africain/amp/|https://www.google.com/amp/s/lnt.ma/financement-tpme-ccg-sassocie-a-grand-fonds-africain/amp/|https://lnt-ma.cdn.ampproject.org/c/s/lnt.ma/financement-tpme-ccg-sassocie-a-grand-fonds-africain/amp/
moroccomedia.com|MA|US|http://moroccomedia.com/2018/05/30/bbcs-top-gear-selects-morocco-to-test-new-car/|http://moroccomedia.com/2018/05/30/bbcs-top-gear-selects-morocco-to-test-new-car/amp/|https://www.google.com/amp/s/moroccomedia.com/2018/05/30/bbcs-top-gear-selects-morocco-to-test-new-car/amp/|https://moroccomedia-com.cdn.ampproject.org/c/s/moroccomedia.com/2018/05/30/bbcs-top-gear-selects-morocco-to-test-new-car/amp/
lnt.ma|MA|FR|https://lnt.ma/video-route-pleine-taxi-emprunte-rails-tramway/|https://lnt.ma/video-route-pleine-taxi-emprunte-rails-tramway/amp/|https://www.google.com/amp/s/lnt.ma/video-route-pleine-taxi-emprunte-rails-tramway/amp/|https://lnt-ma.cdn.ampproject.org/c/s/lnt.ma/video-route-pleine-taxi-emprunte-rails-tramway/amp/
moroccomedia.com|MA|US|http://moroccomedia.com/2018/06/05/morocco-to-welcome-pope-francis-for-historic-visit/|http://moroccomedia.com/2018/06/05/morocco-to-welcome-pope-francis-for-historic-visit/amp/|https://www.google.com/amp/s/moroccomedia.com/2018/06/05/morocco-to-welcome-pope-francis-for-historic-visit/amp/|https://moroccomedia-com.cdn.ampproject.org/c/s/moroccomedia.com/2018/06/05/morocco-to-welcome-pope-francis-for-historic-visit/amp/
www.oujdacity.net|MA|FR|http://www.oujdacity.net/national-article-125934-fr/heure-convaincre-reponse-sg-ccme.html|http://www.oujdacity.net/national-article-125934-fr/heure-convaincre-reponse-sg-ccme.html/amp|https://www.google.com/amp/s/www.oujdacity.net/national-article-125934-fr/heure-convaincre-reponse-sg-ccme.html/amp|https://www-oujdacity-net.cdn.ampproject.org/c/s/www.oujdacity.net/national-article-125934-fr/heure-convaincre-reponse-sg-ccme.html/amp
moroccomedia.com|MA|US|http://moroccomedia.com/2016/12/02/morocco-will-form-the-new-togolese-troops/|http://moroccomedia.com/2016/12/02/morocco-will-form-the-new-togolese-troops/amp/|https://www.google.com/amp/s/moroccomedia.com/2016/12/02/morocco-will-form-the-new-togolese-troops/amp/|https://moroccomedia-com.cdn.ampproject.org/c/s/moroccomedia.com/2016/12/02/morocco-will-form-the-new-togolese-troops/amp/
lusakastar.com|ZM|DE|http://lusakastar.com/entertainment/stanbic-to-double-guest-international-music-act|http://lusakastar.com/entertainment/stanbic-to-double-guest-international-music-act/amp|https://www.google.com/amp/s/lusakastar.com/entertainment/stanbic-to-double-guest-international-music-act/amp|https://lusakastar-com.cdn.ampproject.org/c/s/lusakastar.com/entertainment/stanbic-to-double-guest-international-music-act/amp
zambiabusinesstimes.com|ZM|ZA|http://zambiabusinesstimes.com/2018/06/23/cotton-to-earn-zambia-usd220-million-in-2018-cotton-board/|http://zambiabusinesstimes.com/2018/06/23/cotton-to-earn-zambia-usd220-million-in-2018-cotton-board/amp/|https://www.google.com/amp/s/zambiabusinesstimes.com/2018/06/23/cotton-to-earn-zambia-usd220-million-in-2018-cotton-board/amp/|https://zambiabusinesstimes-com.cdn.ampproject.org/c/s/zambiabusinesstimes.com/2018/06/23/cotton-to-earn-zambia-usd220-million-in-2018-cotton-board/amp/
zambiabusinesstimes.com|ZM|ZA|http://zambiabusinesstimes.com/2018/06/09/micro-finance-sector-loans-serving-majority-of-zambians-fsd/|http://zambiabusinesstimes.com/2018/06/09/micro-finance-sector-loans-serving-majority-of-zambians-fsd/amp/|https://www.google.com/amp/s/zambiabusinesstimes.com/2018/06/09/micro-finance-sector-loans-serving-majority-of-zambians-fsd/amp/|https://zambiabusinesstimes-com.cdn.ampproject.org/c/s/zambiabusinesstimes.com/2018/06/09/micro-finance-sector-loans-serving-majority-of-zambians-fsd/amp/
www.zambiawatchdog.com|ZM|US|https://www.zambiawatchdog.com/larfarge-in-trouble-for-funding-syrian-terrorists/|https://www.zambiawatchdog.com/larfarge-in-trouble-for-funding-syrian-terrorists/amp/|https://www.google.com/amp/s/www.zambiawatchdog.com/larfarge-in-trouble-for-funding-syrian-terrorists/amp/|https://www-zambiawatchdog-com.cdn.ampproject.org/c/s/www.zambiawatchdog.com/larfarge-in-trouble-for-funding-syrian-terrorists/amp/
www.zambiawatchdog.com|ZM|US|https://www.zambiawatchdog.com/miles-sampa-promises-to-build-more-graveyards/|https://www.zambiawatchdog.com/miles-sampa-promises-to-build-more-graveyards/amp/|https://www.google.com/amp/s/www.zambiawatchdog.com/miles-sampa-promises-to-build-more-graveyards/amp/|https://www-zambiawatchdog-com.cdn.ampproject.org/c/s/www.zambiawatchdog.com/miles-sampa-promises-to-build-more-graveyards/amp/
lusakastar.com|ZM|DE|http://lusakastar.com/sports/i-am-not-fighting-for-any-position-chambeshi|http://lusakastar.com/sports/i-am-not-fighting-for-any-position-chambeshi/amp|https://www.google.com/amp/s/lusakastar.com/sports/i-am-not-fighting-for-any-position-chambeshi/amp|https://lusakastar-com.cdn.ampproject.org/c/s/lusakastar.com/sports/i-am-not-fighting-for-any-position-chambeshi/amp
www.zambianobserver.com|ZM|US|https://www.zambianobserver.com/bring-the-money-we-go-to-court-tayali/#respond|https://www.zambianobserver.com/bring-the-money-we-go-to-court-tayali/amp/|https://www.google.com/amp/s/www.zambianobserver.com/bring-the-money-we-go-to-court-tayali/amp/|https://www-zambianobserver-com.cdn.ampproject.org/c/s/www.zambianobserver.com/bring-the-money-we-go-to-court-tayali/amp/
www.zambianobserver.com|ZM|US|https://www.zambianobserver.com/miles-asked-me-for-selfieit-wouldve-been-foolish-to-say-no-charmaine-musonda/|https://www.zambianobserver.com/miles-asked-me-for-selfieit-wouldve-been-foolish-to-say-no-charmaine-musonda/amp/|https://www.google.com/amp/s/www.zambianobserver.com/miles-asked-me-for-selfieit-wouldve-been-foolish-to-say-no-charmaine-musonda/amp/|https://www-zambianobserver-com.cdn.ampproject.org/c/s/www.zambianobserver.com/miles-asked-me-for-selfieit-wouldve-been-foolish-to-say-no-charmaine-musonda/amp/
www.mwebantu.news|ZM|US|https://mwebantu.news/focus-more-on-a-sustainable-future-malanji/|https://mwebantu.news/focus-more-on-a-sustainable-future-malanji/amp/|https://www.google.com/amp/s/mwebantu.news/focus-more-on-a-sustainable-future-malanji/amp/|https://www-mwebantu-news.cdn.ampproject.org/c/s/mwebantu.news/focus-more-on-a-sustainable-future-malanji/amp/
www.zambiawatchdog.com|ZM|US|https://www.zambiawatchdog.com/tilyenji-kaunda-impregnated-teenage-girl-wife-flees-home/#more|https://www.zambiawatchdog.com/tilyenji-kaunda-impregnated-teenage-girl-wife-flees-home/amp/|https://www.google.com/amp/s/www.zambiawatchdog.com/tilyenji-kaunda-impregnated-teenage-girl-wife-flees-home/amp/|https://www-zambiawatchdog-com.cdn.ampproject.org/c/s/www.zambiawatchdog.com/tilyenji-kaunda-impregnated-teenage-girl-wife-flees-home/amp/
www.lusakatimes.com|ZM|US|https://www.lusakatimes.com/2018/06/30/hhs-reacting-to-alleged-threats-from-president-lungu/|https://www.lusakatimes.com/2018/06/30/hhs-reacting-to-alleged-threats-from-president-lungu/amp/|https://www.google.com/amp/s/www.lusakatimes.com/2018/06/30/hhs-reacting-to-alleged-threats-from-president-lungu/amp/|https://www-lusakatimes-com.cdn.ampproject.org/c/s/www.lusakatimes.com/2018/06/30/hhs-reacting-to-alleged-threats-from-president-lungu/amp/
zambiabusinesstimes.com|ZM|ZA|http://zambiabusinesstimes.com/2018/06/27/logistics-and-warehousing-property-group-improvon-secures-more-africa-access/|http://zambiabusinesstimes.com/2018/06/27/logistics-and-warehousing-property-group-improvon-secures-more-africa-access/amp/|https://www.google.com/amp/s/zambiabusinesstimes.com/2018/06/27/logistics-and-warehousing-property-group-improvon-secures-more-africa-access/amp/|https://zambiabusinesstimes-com.cdn.ampproject.org/c/s/zambiabusinesstimes.com/2018/06/27/logistics-and-warehousing-property-group-improvon-secures-more-africa-access/amp/
www.zambianobserver.com|ZM|US|https://www.zambianobserver.com/magistrate-refuses-to-admit-photocopies-in-kambwili-contempt-case/|https://www.zambianobserver.com/magistrate-refuses-to-admit-photocopies-in-kambwili-contempt-case/amp/|https://www.google.com/amp/s/www.zambianobserver.com/magistrate-refuses-to-admit-photocopies-in-kambwili-contempt-case/amp/|https://www-zambianobserver-com.cdn.ampproject.org/c/s/www.zambianobserver.com/magistrate-refuses-to-admit-photocopies-in-kambwili-contempt-case/amp/
www.lusakatimes.com|ZM|US|https://www.lusakatimes.com/2018/06/30/zamtel-offers-free-calling-after-suffering-major-service-outage-on-friday/|https://www.lusakatimes.com/2018/06/30/zamtel-offers-free-calling-after-suffering-major-service-outage-on-friday/amp/|https://www.google.com/amp/s/www.lusakatimes.com/2018/06/30/zamtel-offers-free-calling-after-suffering-major-service-outage-on-friday/amp/|https://www-lusakatimes-com.cdn.ampproject.org/c/s/www.lusakatimes.com/2018/06/30/zamtel-offers-free-calling-after-suffering-major-service-outage-on-friday/amp/
www.zambiawatchdog.com|ZM|US|https://www.zambiawatchdog.com/musician-zagezage-joins-race-for-lusaka-mayor/|https://www.zambiawatchdog.com/musician-zagezage-joins-race-for-lusaka-mayor/amp/|https://www.google.com/amp/s/www.zambiawatchdog.com/musician-zagezage-joins-race-for-lusaka-mayor/amp/|https://www-zambiawatchdog-com.cdn.ampproject.org/c/s/www.zambiawatchdog.com/musician-zagezage-joins-race-for-lusaka-mayor/amp/
malawi24.com|MW|US|https://malawi24.com/2018/06/29/mutharika-cashed-k145-million-of-corruption-loot/|https://malawi24.com/2018/06/29/mutharika-cashed-k145-million-of-corruption-loot/?amp_markup=1|https://www.google.com/amp/s/malawi24.com/2018/06/29/mutharika-cashed-k145-million-of-corruption-loot/?amp_markup=1|https://malawi24-com.cdn.ampproject.org/c/s/malawi24.com/2018/06/29/mutharika-cashed-k145-million-of-corruption-loot/?amp_markup=1
www.nyasatimes.com|MW|US|https://www.nyasatimes.com/malawi-media-giant-times-slash-its-workforce-mr-splash-out-with-19-others-worrying-for-journalism/|https://www.nyasatimes.com/malawi-media-giant-times-slash-its-workforce-mr-splash-out-with-19-others-worrying-for-journalism/amp/|https://www.google.com/amp/s/www.nyasatimes.com/malawi-media-giant-times-slash-its-workforce-mr-splash-out-with-19-others-worrying-for-journalism/amp/|https://www-nyasatimes-com.cdn.ampproject.org/c/s/www.nyasatimes.com/malawi-media-giant-times-slash-its-workforce-mr-splash-out-with-19-others-worrying-for-journalism/amp/
www.nyasatimes.com|MW|US|https://www.nyasatimes.com/wanderers-win-again-to-add-to-nchalo-woes-malawi-tnm-super-league/|https://www.nyasatimes.com/wanderers-win-again-to-add-to-nchalo-woes-malawi-tnm-super-league/amp/|https://www.google.com/amp/s/www.nyasatimes.com/wanderers-win-again-to-add-to-nchalo-woes-malawi-tnm-super-league/amp/|https://www-nyasatimes-com.cdn.ampproject.org/c/s/www.nyasatimes.com/wanderers-win-again-to-add-to-nchalo-woes-malawi-tnm-super-league/amp/
www.nyasatimes.com|MW|US|https://www.nyasatimes.com/silver-consolidate-lead-with-four-points-gap/|https://www.nyasatimes.com/silver-consolidate-lead-with-four-points-gap/amp/|https://www.google.com/amp/s/www.nyasatimes.com/silver-consolidate-lead-with-four-points-gap/amp/|https://www-nyasatimes-com.cdn.ampproject.org/c/s/www.nyasatimes.com/silver-consolidate-lead-with-four-points-gap/amp/
www.nyasatimes.com|MW|US|https://www.nyasatimes.com/mp-chitete-teases-on-rightful-aford-president-in-parliament/|https://www.nyasatimes.com/mp-chitete-teases-on-rightful-aford-president-in-parliament/amp/|https://www.google.com/amp/s/www.nyasatimes.com/mp-chitete-teases-on-rightful-aford-president-in-parliament/amp/|https://www-nyasatimes-com.cdn.ampproject.org/c/s/www.nyasatimes.com/mp-chitete-teases-on-rightful-aford-president-in-parliament/amp/
malawi24.com|MW|US|https://malawi24.com/2018/06/30/govt-urged-to-do-more-on-special-needs-education/|https://malawi24.com/2018/06/30/govt-urged-to-do-more-on-special-needs-education/amp/|https://www.google.com/amp/s/malawi24.com/2018/06/30/govt-urged-to-do-more-on-special-needs-education/amp/|https://malawi24-com.cdn.ampproject.org/c/s/malawi24.com/2018/06/30/govt-urged-to-do-more-on-special-needs-education/amp/
www.nyasatimes.com|MW|US|https://www.nyasatimes.com/chaponda-collapses-at-dpp-meeting-ahead-of-convention-malawi-ruling-party-set-for-indaba/|https://www.nyasatimes.com/chaponda-collapses-at-dpp-meeting-ahead-of-convention-malawi-ruling-party-set-for-indaba/amp/|https://www.google.com/amp/s/www.nyasatimes.com/chaponda-collapses-at-dpp-meeting-ahead-of-convention-malawi-ruling-party-set-for-indaba/amp/|https://www-nyasatimes-com.cdn.ampproject.org/c/s/www.nyasatimes.com/chaponda-collapses-at-dpp-meeting-ahead-of-convention-malawi-ruling-party-set-for-indaba/amp/
malawi24.com|MW|US|https://malawi24.com/2018/06/29/the-k145-million-malawi-scandal-what-needs-to-be-done/|https://malawi24.com/2018/06/29/the-k145-million-malawi-scandal-what-needs-to-be-done/amp/|https://www.google.com/amp/s/malawi24.com/2018/06/29/the-k145-million-malawi-scandal-what-needs-to-be-done/amp/|https://malawi24-com.cdn.ampproject.org/c/s/malawi24.com/2018/06/29/the-k145-million-malawi-scandal-what-needs-to-be-done/amp/
www.nyasatimes.com|MW|US|https://www.nyasatimes.com/k145m-dpp-donation-from-supplier-dominate-malawi-media-president-mutharika-may-have-benefitted-from-dirty-money/|https://www.nyasatimes.com/k145m-dpp-donation-from-supplier-dominate-malawi-media-president-mutharika-may-have-benefitted-from-dirty-money/amp/|https://www.google.com/amp/s/www.nyasatimes.com/k145m-dpp-donation-from-supplier-dominate-malawi-media-president-mutharika-may-have-benefitted-from-dirty-money/amp/|https://www-nyasatimes-com.cdn.ampproject.org/c/s/www.nyasatimes.com/k145m-dpp-donation-from-supplier-dominate-malawi-media-president-mutharika-may-have-benefitted-from-dirty-money/amp/
malawi24.com|MW|US|https://malawi24.com/2018/06/30/calls-for-mutharika-to-step-down-gain-momentum/|https://malawi24.com/2018/06/30/calls-for-mutharika-to-step-down-gain-momentum/amp/|https://www.google.com/amp/s/malawi24.com/2018/06/30/calls-for-mutharika-to-step-down-gain-momentum/amp/|https://malawi24-com.cdn.ampproject.org/c/s/malawi24.com/2018/06/30/calls-for-mutharika-to-step-down-gain-momentum/amp/
malawi24.com|MW|US|https://malawi24.com/2018/06/30/silver-strikers-extend-lead-at-top-of-tnm-super-league-table/|https://malawi24.com/2018/06/30/silver-strikers-extend-lead-at-top-of-tnm-super-league-table/?amp_markup=1|https://www.google.com/amp/s/malawi24.com/2018/06/30/silver-strikers-extend-lead-at-top-of-tnm-super-league-table/?amp_markup=1|https://malawi24-com.cdn.ampproject.org/c/s/malawi24.com/2018/06/30/silver-strikers-extend-lead-at-top-of-tnm-super-league-table/?amp_markup=1
www.nyasatimes.com|MW|US|https://www.nyasatimes.com/mcp-says-msowoya-should-move-on-no-hard-feelings/|https://www.nyasatimes.com/mcp-says-msowoya-should-move-on-no-hard-feelings/amp/|https://www.google.com/amp/s/www.nyasatimes.com/mcp-says-msowoya-should-move-on-no-hard-feelings/amp/|https://www-nyasatimes-com.cdn.ampproject.org/c/s/www.nyasatimes.com/mcp-says-msowoya-should-move-on-no-hard-feelings/amp/
www.nyasatimes.com|MW|US|https://www.nyasatimes.com/police-acb-ordered-to-raid-malawi-vp-chilima-house-in-search-of-corruption-documents/|https://www.nyasatimes.com/police-acb-ordered-to-raid-malawi-vp-chilima-house-in-search-of-corruption-documents/amp/|https://www.google.com/amp/s/www.nyasatimes.com/police-acb-ordered-to-raid-malawi-vp-chilima-house-in-search-of-corruption-documents/amp/|https://www-nyasatimes-com.cdn.ampproject.org/c/s/www.nyasatimes.com/police-acb-ordered-to-raid-malawi-vp-chilima-house-in-search-of-corruption-documents/amp/
malawi24.com|MW|US|https://malawi24.com/2018/06/29/zameer-karim-the-kingpin-of-malawis-corruption/|https://malawi24.com/2018/06/29/zameer-karim-the-kingpin-of-malawis-corruption/?amp_markup=1|https://www.google.com/amp/s/malawi24.com/2018/06/29/zameer-karim-the-kingpin-of-malawis-corruption/?amp_markup=1|https://malawi24-com.cdn.ampproject.org/c/s/malawi24.com/2018/06/29/zameer-karim-the-kingpin-of-malawis-corruption/?amp_markup=1
malawi24.com|MW|US|https://malawi24.com/2018/06/30/nomads-add-misery-to-nchalos-bad-start/|https://malawi24.com/2018/06/30/nomads-add-misery-to-nchalos-bad-start/amp/|https://www.google.com/amp/s/malawi24.com/2018/06/30/nomads-add-misery-to-nchalos-bad-start/amp/|https://malawi24-com.cdn.ampproject.org/c/s/malawi24.com/2018/06/30/nomads-add-misery-to-nchalos-bad-start/amp/
www.maliweb.net|ML|US|https://www.maliweb.net/politique/presidentielle-2018-voici-la-liste-provisoire-des-17-candidats-retenus-2764646.html#comments|https://www.maliweb.net/politique/presidentielle-2018-voici-la-liste-provisoire-des-17-candidats-retenus-2764646.html/amp|https://www.google.com/amp/s/www.maliweb.net/politique/presidentielle-2018-voici-la-liste-provisoire-des-17-candidats-retenus-2764646.html/amp|https://www-maliweb-net.cdn.ampproject.org/c/s/www.maliweb.net/politique/presidentielle-2018-voici-la-liste-provisoire-des-17-candidats-retenus-2764646.html/amp
maliactu.net|ML|US|http://maliactu.net/mali-la-france-condamne-lattentat-suicide-contre-le-qg-de-la-force-du-g5-sahel/|http://maliactu.net/mali-la-france-condamne-lattentat-suicide-contre-le-qg-de-la-force-du-g5-sahel/amp/|https://www.google.com/amp/s/maliactu.net/mali-la-france-condamne-lattentat-suicide-contre-le-qg-de-la-force-du-g5-sahel/amp/|https://maliactu-net.cdn.ampproject.org/c/s/maliactu.net/mali-la-france-condamne-lattentat-suicide-contre-le-qg-de-la-force-du-g5-sahel/amp/
www.maliweb.net|ML|US|https://www.maliweb.net/pmu-mali/resultat-et-rapport-de-la-course-du-samedi-30-juin-2018-arrivee-11-12-10-2764676.html|https://www.maliweb.net/pmu-mali/resultat-et-rapport-de-la-course-du-samedi-30-juin-2018-arrivee-11-12-10-2764676.html/amp|https://www.google.com/amp/s/www.maliweb.net/pmu-mali/resultat-et-rapport-de-la-course-du-samedi-30-juin-2018-arrivee-11-12-10-2764676.html/amp|https://www-maliweb-net.cdn.ampproject.org/c/s/www.maliweb.net/pmu-mali/resultat-et-rapport-de-la-course-du-samedi-30-juin-2018-arrivee-11-12-10-2764676.html/amp
www.maliweb.net|ML|US|https://www.maliweb.net/insecurite/mali-quatre-soldats-maliens-tues-dans-lexplosion-dune-mine-gouverneur-2764679.html#respond|https://www.maliweb.net/insecurite/mali-quatre-soldats-maliens-tues-dans-lexplosion-dune-mine-gouverneur-2764679.html/amp|https://www.google.com/amp/s/www.maliweb.net/insecurite/mali-quatre-soldats-maliens-tues-dans-lexplosion-dune-mine-gouverneur-2764679.html/amp|https://www-maliweb-net.cdn.ampproject.org/c/s/www.maliweb.net/insecurite/mali-quatre-soldats-maliens-tues-dans-lexplosion-dune-mine-gouverneur-2764679.html/amp
maliactu.net|ML|US|http://maliactu.net/mali-vente-illicite-de-medicaments-tout-le-monde-est-pharmacien-au-mali/|http://maliactu.net/mali-vente-illicite-de-medicaments-tout-le-monde-est-pharmacien-au-mali/amp/|https://www.google.com/amp/s/maliactu.net/mali-vente-illicite-de-medicaments-tout-le-monde-est-pharmacien-au-mali/amp/|https://maliactu-net.cdn.ampproject.org/c/s/maliactu.net/mali-vente-illicite-de-medicaments-tout-le-monde-est-pharmacien-au-mali/amp/
maliactu.net|ML|US|http://maliactu.net/mali-developpement-socio-economique-du-mali-bonne-gouvernance-salaires-des-fonctionnaires-lutte-contre-la-pauvrete-et-la-corruption-les-propositions-du-dr-hamed-sow/|http://maliactu.net/mali-developpement-socio-economique-du-mali-bonne-gouvernance-salaires-des-fonctionnaires-lutte-contre-la-pauvrete-et-la-corruption-les-propositions-du-dr-hamed-sow/amp/|https://www.google.com/amp/s/maliactu.net/mali-developpement-socio-economique-du-mali-bonne-gouvernance-salaires-des-fonctionnaires-lutte-contre-la-pauvrete-et-la-corruption-les-propositions-du-dr-hamed-sow/amp/|https://maliactu-net.cdn.ampproject.org/c/s/maliactu.net/mali-developpement-socio-economique-du-mali-bonne-gouvernance-salaires-des-fonctionnaires-lutte-contre-la-pauvrete-et-la-corruption-les-propositions-du-dr-hamed-sow/amp/
www.maliweb.net|ML|US|https://www.maliweb.net/politique/pour-promesse-non-tenue-a-propos-des-130-000-tablettes-les-etudiants-brandissent-la-menace-dun-vote-sanction-contre-ibk-2764633.html#comments|https://www.maliweb.net/politique/pour-promesse-non-tenue-a-propos-des-130-000-tablettes-les-etudiants-brandissent-la-menace-dun-vote-sanction-contre-ibk-2764633.html/amp|https://www.google.com/amp/s/www.maliweb.net/politique/pour-promesse-non-tenue-a-propos-des-130-000-tablettes-les-etudiants-brandissent-la-menace-dun-vote-sanction-contre-ibk-2764633.html/amp|https://www-maliweb-net.cdn.ampproject.org/c/s/www.maliweb.net/politique/pour-promesse-non-tenue-a-propos-des-130-000-tablettes-les-etudiants-brandissent-la-menace-dun-vote-sanction-contre-ibk-2764633.html/amp
www.maliweb.net|ML|US|https://www.maliweb.net/insecurite/six-morts-dans-lattaque-contre-le-qg-de-la-force-du-g5-sahel-au-mali-source-hospitaliere-2764574.html|https://www.maliweb.net/insecurite/six-morts-dans-lattaque-contre-le-qg-de-la-force-du-g5-sahel-au-mali-source-hospitaliere-2764574.html/amp|https://www.google.com/amp/s/www.maliweb.net/insecurite/six-morts-dans-lattaque-contre-le-qg-de-la-force-du-g5-sahel-au-mali-source-hospitaliere-2764574.html/amp|https://www-maliweb-net.cdn.ampproject.org/c/s/www.maliweb.net/insecurite/six-morts-dans-lattaque-contre-le-qg-de-la-force-du-g5-sahel-au-mali-source-hospitaliere-2764574.html/amp
