"domain","cc","object_type","object_url","object_domain",object_size,"object_loc_cc","cdn_domain","cdn_name"
"www.puntlandpost.com","SO","image","https://i0.wp.com/puntlandpost.net/wp-content/uploads/2018/02/Difaaca-Puntland.jpg?resize=400%2C400","i0.wp.com",34306,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i0.wp.com/puntlandpost.net/wp-content/uploads/2018/02/shabaab.jpg?resize=400%2C348","i0.wp.com",28130,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i0.wp.com/puntlandpost.net/wp-content/uploads/2018/01/pllogo.png?fit=60%2C37","i0.wp.com",2356,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i1.wp.com/puntlandpost.net/wp-content/uploads/2017/12/giphy-1.gif?w=260","i1.wp.com",121256,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i0.wp.com/puntlandpost.net/wp-content/uploads/2018/01/warehouse-gif.gif?w=1000","i0.wp.com",30745,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i0.wp.com/www.puntlandpost.net/xayeesiis/mubarakcon-banner.gif?w=1000","i0.wp.com",69999,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i0.wp.com/puntlandpost.net/wp-content/uploads/2018/01/ITqan.gif?w=1000","i0.wp.com",46943,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i1.wp.com/puntlandpost.net/wp-content/uploads/2017/03/banner-somhomes1.png?w=1000","i1.wp.com",9850,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i2.wp.com/puntlandpost.net/wp-content/uploads/2017/01/ram-300px.png?w=1000","i2.wp.com",13541,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i0.wp.com/puntlandpost.net/wp-content/uploads/2018/02/dagaal.jpg?fit=704%2C544&resize=90%2C90","i0.wp.com",3931,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i0.wp.com/puntlandpost.net/wp-content/uploads/2018/02/Tababar-Kismaayo.jpg?fit=814%2C543&resize=90%2C90","i0.wp.com",2867,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i0.wp.com/puntlandpost.net/wp-content/uploads/2018/02/Shirkado_Shiineys_ah-2.jpg?fit=815%2C544&resize=90%2C90","i0.wp.com",4242,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","image","https://i2.wp.com/puntlandpost.net/wp-content/uploads/2018/02/politician-e1401106361913.jpg?fit=1200%2C766&resize=90%2C90","i2.wp.com",3484,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201806","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.puntlandpost.com","SO","script","https://stats.wp.com/e-201806.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.radiomuqdisho.net","SO","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201806","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.radiomuqdisho.net","SO","script","https://stats.wp.com/e-201806.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.somalilandsun.com","SO","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201806","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.somalilandsun.com","SO","script","https://stats.wp.com/e-201806.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.bakhitaradio.org","SS","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201805","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.bakhitaradio.org","SS","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"tchadinfos.com","TD","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"tchadinfos.com","TD","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"letempstg.com","TG","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201805","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"letempstg.com","TG","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.lomeinfos.com","TG","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201806","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.lomeinfos.com","TG","script","https://stats.wp.com/e-201806.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.leconomistemaghrebin.com","TN","script","http://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201806","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.leconomistemaghrebin.com","TN","script","http://stats.wp.com/e-201806.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/essebsi-2-2.jpg?resize=384%2C220&ssl=1","i1.wp.com",17367,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/jhinaoui.jpg?resize=104%2C74&ssl=1","i1.wp.com",2544,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/02/macron-00.jpg?resize=104%2C74&ssl=1","i2.wp.com",1536,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/02/parlement-1.jpg?resize=104%2C74&ssl=1","i2.wp.com",1940,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/essebsi-1-2.jpg?resize=104%2C74&ssl=1","i1.wp.com",2360,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/nour-0.jpg?resize=320%2C220&ssl=1","i1.wp.com",14762,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/essebsi-2-2.jpg?resize=320%2C220&ssl=1","i1.wp.com",15098,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/jhinaoui.jpg?resize=320%2C220&ssl=1","i1.wp.com",13523,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/nour-0.jpg?resize=384%2C220&ssl=1","i1.wp.com",15748,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/elyssa.jpg?resize=104%2C74&ssl=1","i1.wp.com",2115,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/02/taiwan.jpg?resize=104%2C74&ssl=1","i2.wp.com",3307,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/02/assawer-1.jpg?resize=104%2C74&ssl=1","i2.wp.com",2914,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/02/tariq-ramadan.jpg?resize=104%2C74&ssl=1","i2.wp.com",3421,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2017/12/samir.jpg?resize=384%2C220&ssl=1","i2.wp.com",20916,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/01/belvedere-2-1.jpg?resize=384%2C220&ssl=1","i1.wp.com",32056,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2017/12/assawer.jpg?resize=384%2C220&ssl=1","i0.wp.com",12109,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/01/tunisia.jpg?resize=384%2C220&ssl=1","i1.wp.com",28133,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/autoroute.jpg?resize=384%2C220&ssl=1","i1.wp.com",9910,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/01/ministère-de-lintérieur.jpg?resize=104%2C74&ssl=1","i2.wp.com",-1,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/01/rached-ghannouchi.jpg?resize=104%2C74&ssl=1","i2.wp.com",1832,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/01/tozeur.jpg?resize=104%2C74&ssl=1","i2.wp.com",2715,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/01/mohsen-marzouk-1.jpg?resize=104%2C74&ssl=1","i1.wp.com",3104,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/01/2018-01-29-1.png?resize=384%2C220&ssl=1","i0.wp.com",45121,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/01/unnamed-4.jpg?resize=104%2C74&ssl=1","i0.wp.com",3885,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/01/vlcsnap-2018-01-23-15h34m02s043.png?resize=104%2C74&ssl=1","i0.wp.com",15767,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/01/2018-01-23-1.png?resize=104%2C74&ssl=1","i2.wp.com",6071,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/01/vlcsnap-2018-01-23-11h11m43s832.png?resize=104%2C74&ssl=1","i0.wp.com",3775,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/01/fb.jpg?resize=104%2C74&ssl=1","i2.wp.com",3762,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/01/Untitled-1.jpg?resize=104%2C74&ssl=1","i0.wp.com",3461,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/01/Untitled.jpg?resize=104%2C74&ssl=1","i1.wp.com",3253,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/01/26169954_1560006460743618_7139393019543667304_n.jpg?resize=104%2C74&ssl=1","i0.wp.com",2330,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2017/12/soupegraisse.jpg?resize=104%2C74&ssl=1","i0.wp.com",3840,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2017/12/DSC_0053.jpg?resize=104%2C74&ssl=1","i0.wp.com",2409,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2017/12/Sans-titre-1.jpg?resize=104%2C74&ssl=1","i2.wp.com",3529,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2017/12/L36A1721-1.jpg?resize=104%2C74&ssl=1","i0.wp.com",4982,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/01/bocuse.jpg?resize=104%2C74&ssl=1","i1.wp.com",1500,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/01/tunisia.jpg?resize=104%2C74&ssl=1","i1.wp.com",4225,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/01/khémaïes-Jhinaoui.jpg?resize=104%2C74&ssl=1","i0.wp.com",-1,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/01/vlcsnap-2018-01-23-11h11m43s832.png?resize=104%2C74&ssl=1","i0.wp.com",3775,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/nour-0.jpg?resize=104%2C74&ssl=1","i1.wp.com",2989,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/essebsi-2-2.jpg?resize=104%2C74&ssl=1","i1.wp.com",2605,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/02/jhinaoui.jpg?resize=104%2C74&ssl=1","i1.wp.com",2544,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/02/balbouli.jpg?resize=104%2C74&ssl=1","i0.wp.com",2916,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/01/maram-ben-aziza-1.jpg?resize=104%2C74&ssl=1","i2.wp.com",3902,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i0.wp.com/tunivisions.net/wp-content/uploads/2018/02/diner-4.jpg?resize=104%2C74&ssl=1","i0.wp.com",2534,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i2.wp.com/tunivisions.net/wp-content/uploads/2018/01/leila-2.jpg?resize=104%2C74&ssl=1","i2.wp.com",1441,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","image","https://i1.wp.com/tunivisions.net/wp-content/uploads/2018/01/tunisia.jpg?resize=104%2C74&ssl=1","i1.wp.com",4225,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.tunivisions.net","TN","script","https://stats.wp.com/e-201806.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/jm.jpg?resize=564%2C800","i0.wp.com",176779,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/uh1-4.jpg?resize=560%2C800","i0.wp.com",178882,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/uh-4.jpg?resize=562%2C800","i2.wp.com",183833,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/td1-4.jpg?resize=623%2C800","i2.wp.com",213957,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/td-4.jpg?resize=629%2C800","i2.wp.com",217047,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/np1-3.jpg?resize=569%2C800","i0.wp.com",198692,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i1.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/np-3.jpg?resize=558%2C800","i1.wp.com",192779,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/mw1-6.jpg?resize=634%2C800","i2.wp.com",212659,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/mw-6.jpg?resize=622%2C800","i0.wp.com",173170,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/mtz1-5.jpg?resize=575%2C800","i0.wp.com",191105,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i1.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/mtz-5.jpg?resize=573%2C800","i1.wp.com",190117,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/jm1.jpg?resize=566%2C800","i2.wp.com",180508,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/uw.jpg?resize=582%2C800","i2.wp.com",209999,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i1.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/uw1.jpg?resize=564%2C800","i1.wp.com",203118,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/b-4.jpg?resize=580%2C800","i0.wp.com",217012,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i1.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/b1-4.jpg?resize=566%2C800","i1.wp.com",192004,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i1.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/mwsp.jpg?resize=632%2C800","i1.wp.com",191215,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/mwsp1.jpg?resize=646%2C800","i0.wp.com",208547,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/c-3.jpg?resize=635%2C800","i0.wp.com",180862,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/c1-3.jpg?resize=630%2C800","i0.wp.com",183518,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/g-4.jpg?resize=552%2C800","i0.wp.com",208960,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/g1-4.jpg?resize=558%2C800","i0.wp.com",194245,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/zanzibar24.co.tz/wp-content/uploads/2018/02/wastaraaa.jpg?resize=798%2C788","i2.wp.com",147029,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/bongo5.com/wp-content/uploads/2018/02/duso1.jpg?resize=514%2C770","i2.wp.com",115415,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i2.wp.com/s-media-cache-ak0.pinimg.com/originals/72/19/82/721982328400cce4dcdb721d0b3450d5.jpg?resize=540%2C363&ssl=1","i2.wp.com",39518,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i1.wp.com/bongo5.com/wp-content/uploads/2018/02/duso3.jpg?resize=518%2C640","i1.wp.com",118850,"US-CA","wp.com","WordPress"
"www.tanzaniatoday.co.tz","TZ","image","https://i0.wp.com/cdn.someecards.com/posts/bulge-p3Ypjn.jpg?w=800&ssl=1","i0.wp.com",79770,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i0.wp.com/abcafricanews.com/wp-content/uploads/2017/10/Farmers-in-Nyabihu-prepare-to-transport-their-produce-to-the-market.-Potato-growers-want-better-varieties..jpg?fit=300%2C200","i0.wp.com",20720,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i1.wp.com/abcafricanews.com/wp-content/uploads/2018/01/3.jpg?fit=300%2C200","i1.wp.com",47943,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i1.wp.com/abcafricanews.com/wp-content/uploads/2018/01/Mohammed-Hamid-richest-person-in-Uganda.jpg?fit=300%2C212","i1.wp.com",7275,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i1.wp.com/abcafricanews.com/wp-content/uploads/2018/01/Ravi-inspecting-the-finished-flower-products-which-are-ready-for-export.jpg?fit=300%2C169","i1.wp.com",12379,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i1.wp.com/abcafricanews.com/wp-content/uploads/2018/01/Ugandan-economy-is-set-to-grow-in-2018.jpg?fit=300%2C200","i1.wp.com",23760,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i0.wp.com/abcafricanews.com/wp-content/uploads/2017/10/Farmers-in-Nyabihu-prepare-to-transport-their-produce-to-the-market.-Potato-growers-want-better-varieties..jpg?resize=240%2C172","i0.wp.com",15160,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i0.wp.com/abcafricanews.com/wp-content/uploads/2018/02/Mowzey-Radio.jpg?resize=240%2C172","i0.wp.com",24571,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i2.wp.com/abcafricanews.com/wp-content/uploads/2018/01/Pierre-Emerick-Aubameyang-has-scored-21-goals-in-24-games-in-all-competitions-for-Dortmund-this-season.jpg?resize=240%2C172","i2.wp.com",9331,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i2.wp.com/abcafricanews.com/wp-content/uploads/2018/01/Juan-Manuel-Serrano-Arce.jpg?resize=240%2C172","i2.wp.com",8821,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i0.wp.com/abcafricanews.com/wp-content/uploads/2017/10/Farmers-in-Nyabihu-prepare-to-transport-their-produce-to-the-market.-Potato-growers-want-better-varieties..jpg?fit=824%2C550","i0.wp.com",107412,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i0.wp.com/abcafricanews.com/wp-content/uploads/2018/02/Mowzey-Radio.jpg?fit=900%2C600","i0.wp.com",71286,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i2.wp.com/abcafricanews.com/wp-content/uploads/2018/01/Pierre-Emerick-Aubameyang-has-scored-21-goals-in-24-games-in-all-competitions-for-Dortmund-this-season.jpg?fit=800%2C450","i2.wp.com",46308,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","image","https://i2.wp.com/abcafricanews.com/wp-content/uploads/2018/01/Juan-Manuel-Serrano-Arce.jpg?fit=570%2C321","i2.wp.com",28884,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201805","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"abcafricanews.com","UG","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"capitalradio.co.ug","UG","script","http://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201805","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"newslexpoint.com","UG","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"newslexpoint.com","UG","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.independent.co.ug","UG","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.independent.co.ug","UG","script","https://stats.wp.com/e-201806.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.kawowo.com","UG","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201806","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"www.kawowo.com","UG","script","https://stats.wp.com/e-201806.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"buzzsouthafrica.com","ZA","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201805","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"buzzsouthafrica.com","ZA","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"southafricatoday.net","ZA","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201805","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"stfrancischronicle.com","ZA","image","https://pixel.wp.com/b.gif?v=noscript","pixel.wp.com",43,"US-CA","wp.com","WordPress"
"stfrancischronicle.com","ZA","script","https://s1.wp.com/_static/??-eJyF0G0KwjAMBuAL2dXJxP0Rz1Lr60hdP2zaDT29FSYiVIVAIHkISeQcBDk95hNYmhLXjHhbUmN4JX8BYWmIKqGx5F5Ye5fg0tNaf6QRIjOiGkqtDDr7iguekwVzQZXu50rkJsL8lxmkoPRFRDDdUTuEw3vn7x9Y1MHu267fbfp2263NA675cvs=","s1.wp.com",172532,"US-CA","wp.com","WordPress"
"stfrancischronicle.com","ZA","script","https://s0.wp.com/_static/??-eJyVUMtuxCAQ+6HSUaTuanuo+ikVAacL4VUGsu3fF1ZKVO0BqTfPYBt76JaEiqEgFLJMGptRSN/Plp/oz5OvIrn6aQKTMyuYvioqrjJohzwgm7CYYMrPAR655Qrf7FKdyTeCw4bQg7CXzgmPUAfuFiVJtdKHCYoWqTDHuAr4GXqgkrr9JGaZyUsuyA2JuCFno1uSY/dPh5JbEh6JVDExdNGBBmwlc6wMt3cU+2LXtMqu9sD9WLclzhaqPBrublurFkkyo9wF9zllcA/87t+m03R+vZyml4v9BUcIxrw=","s0.wp.com",166350,"US-CA","wp.com","WordPress"
"stfrancischronicle.com","ZA","script","https://s2.wp.com/_static/??-eJyVy8EOwiAMANAfslYTHXowfsuAhhRLJaxI/Hu97rTs+A4PR4XwViM1LB2q9MS6oA02owZe5vDy3CJUJlT6UCONrOmYlwPuuXX7sVCENItQ+671X8/yOF9u95Ob3NXlHw12Q+E=","s2.wp.com",7257,"US-CA","wp.com","WordPress"
"www.dispatchlive.co.za","ZA","image","https://i0.wp.com/www.dispatchlive.co.za/wp-content/uploads/2018/02/BCM-presser.jpg?fit=1024%2C190","i0.wp.com",68443,"US-CA","wp.com","WordPress"
"www.dispatchlive.co.za","ZA","image","https://i1.wp.com/www.dispatchlive.co.za/wp-content/uploads/2018/02/SAPS-badge.jpg?resize=614%2C353","i1.wp.com",46374,"US-CA","wp.com","WordPress"
"www.dispatchlive.co.za","ZA","image","https://i2.wp.com/www.dispatchlive.co.za/wp-content/uploads/2018/02/Screen-Shot-2018-02-05-at-6.22.47-AM.jpg?resize=626%2C385","i2.wp.com",55618,"US-CA","wp.com","WordPress"
"www.dispatchlive.co.za","ZA","image","https://i1.wp.com/www.dispatchlive.co.za/wp-content/uploads/2016/02/feb4zumaJULIUS.jpg?resize=322%2C289","i1.wp.com",15509,"US-CA","wp.com","WordPress"
